datetime,open,high,low,close,volume
2026-09-11 04:30:00,154.311,154.329,154.199,154.299,1973
2026-09-11 04:45:00,154.299,154.4,154.282,154.342,1479
2026-09-11 05:00:00,154.342,154.475,154.313,154.432,1526
2026-09-11 05:15:00,154.432,154.488,154.43,154.473,1529
2026-09-11 05:30:00,154.473,154.514,154.446,154.495,1223
2026-09-11 05:45:00,154.495,154.498,154.359,154.377,1401
2026-09-11 06:00:00,154.377,154.452,154.318,154.329,1340
2026-09-11 06:15:00,154.329,154.476,154.325,154.475,1323
2026-09-11 06:30:00,154.475,154.501,154.421,154.449,1085
2026-09-11 06:45:00,154.448,154.491,154.354,154.391,1100
2026-09-11 07:00:00,154.392,154.404,154.282,154.328,1659
2026-09-11 07:15:00,154.328,154.357,154.281,154.332,1117
2026-09-11 07:30:00,154.335,154.403,154.284,154.3,1178
2026-09-11 07:45:00,154.298,154.346,154.259,154.339,1433
2026-09-11 08:00:00,154.339,154.346,154.173,154.176,1646
2026-09-11 08:15:00,154.176,154.221,154.136,154.168,1723
2026-09-11 08:30:00,154.167,154.185,154.074,154.077,1906
2026-09-11 08:45:00,154.077,154.09,154.002,154.05,2168
2026-09-11 09:00:00,154.05,154.123,153.965,154.015,2042
2026-09-11 09:15:00,154.016,154.111,153.953,154.086,2219
2026-09-11 09:30:00,154.086,154.188,154.072,154.117,1567
2026-09-11 09:45:00,154.117,154.212,154.114,154.17,1300
2026-09-11 10:00:00,154.17,154.202,154.067,154.167,1972
2026-09-11 10:15:00,154.166,154.222,154.132,154.208,1834
2026-09-11 10:30:00,154.212,154.267,154.154,154.259,2065
2026-09-11 10:45:00,154.259,154.276,154.202,154.216,1413
2026-09-11 11:00:00,154.216,154.319,154.202,154.316,1440
2026-09-11 11:15:00,154.316,154.366,154.22,154.305,1886
2026-09-11 11:30:00,154.306,154.326,154.072,154.084,1807
2026-09-11 11:45:00,154.087,154.129,154.038,154.096,1725
